0.00000000e+00,9.94125777e+00,2.12630860e-07,3.58645298e+00,6.35480458e+00
1.00000000e+01,9.93303286e+00,1.24321202e-07,3.58351314e+00,6.34951960e+00
2.00000000e+01,9.92480124e+00,8.35953601e-08,3.58057158e+00,6.34422958e+00
3.00000000e+01,9.91653901e+00,6.41679574e-08,3.57761980e+00,6.33891914e+00
4.00000000e+01,9.90822696e+00,5.29338214e-08,3.57465147e+00,6.33357544e+00
5.00000000e+01,9.89984325e+00,4.51305792e-08,3.57165908e+00,6.32818413e+00
6.00000000e+01,9.89136229e+00,3.92689253e-08,3.56863295e+00,6.32272930e+00
7.00000000e+01,9.88275924e+00,3.47273209e-08,3.56556399e+00,6.31719521e+00
8.00000000e+01,9.87401251e+00,3.10875203e-08,3.56244437e+00,6.31156812e+00
9.00000000e+01,9.86510085e+00,2.81009927e-08,3.55926670e+00,6.30583413e+00
1.00000000e+02,9.85600456e+00,2.56264617e-08,3.55602399e+00,6.29998055e+00
1.10000000e+02,9.84702803e+00,2.36000927e-08,3.55282478e+00,6.29420322e+00
1.20000000e+02,9.83811540e+00,2.19446826e-08,3.54964914e+00,6.28846624e+00
1.30000000e+02,9.82904850e+00,2.05879704e-08,3.54641916e+00,6.28262932e+00
1.40000000e+02,9.81974221e+00,1.94773332e-08,3.54310482e+00,6.27663738e+00
1.50000000e+02,9.81015749e+00,1.85704975e-08,3.53969194e+00,6.27046553e+00
1.60000000e+02,9.80027000e+00,1.78442219e-08,3.53617211e+00,6.26409787e+00
1.70000000e+02,9.79005905e+00,1.72856567e-08,3.53253810e+00,6.25752093e+00
1.80000000e+02,9.77950501e+00,1.68833768e-08,3.52878305e+00,6.25072194e+00
1.90000000e+02,9.76858659e+00,1.66269729e-08,3.52489949e+00,6.24368708e+00
2.00000000e+02,9.75728178e+00,1.65108497e-08,3.52087968e+00,6.23640208e+00
2.10000000e+02,9.74599951e+00,1.64682327e-08,3.51686964e+00,6.22912985e+00
2.20000000e+02,9.73468978e+00,1.65500853e-08,3.51285112e+00,6.22183864e+00
2.30000000e+02,9.72307269e+00,1.67823390e-08,3.50872496e+00,6.21434772e+00
2.40000000e+02,9.71103437e+00,1.71405468e-08,3.50445099e+00,6.20658336e+00
2.50000000e+02,9.69851547e+00,1.76250785e-08,3.50000840e+00,6.19850706e+00
2.60000000e+02,9.68547388e+00,1.82429041e-08,3.49538261e+00,6.19009125e+00
2.70000000e+02,9.67187240e+00,1.90031513e-08,3.49056092e+00,6.18131146e+00
2.80000000e+02,9.65767234e+00,1.99128531e-08,3.48552992e+00,6.17214240e+00
2.90000000e+02,9.64283340e+00,2.09804781e-08,3.48027606e+00,6.16255732e+00
3.00000000e+02,9.62731162e+00,2.22118724e-08,3.47478429e+00,6.15252731e+00
3.10000000e+02,9.61166968e+00,2.34859756e-08,3.46925477e+00,6.14241489e+00
3.20000000e+02,9.59583989e+00,2.48671569e-08,3.46366331e+00,6.13217655e+00
3.30000000e+02,9.57942705e+00,2.63773010e-08,3.45787098e+00,6.12155604e+00
3.40000000e+02,9.56225741e+00,2.80113573e-08,3.45181752e+00,6.11043986e+00
3.50000000e+02,9.54423114e+00,2.97736440e-08,3.44546885e+00,6.09876226e+00
3.60000000e+02,9.52527025e+00,3.16507456e-08,3.43879897e+00,6.08647125e+00
3.70000000e+02,9.50529976e+00,3.36322776e-08,3.43178345e+00,6.07351627e+00
3.80000000e+02,9.48424301e+00,3.57037620e-08,3.42439707e+00,6.05984590e+00
3.90000000e+02,9.46201715e+00,3.78595134e-08,3.41661327e+00,6.04540384e+00
4.00000000e+02,9.43853310e+00,4.01020603e-08,3.40840355e+00,6.03012952e+00
4.10000000e+02,9.41461260e+00,4.22143574e-08,3.40005829e+00,6.01455427e+00
4.20000000e+02,9.39014514e+00,4.43402763e-08,3.39153984e+00,5.99860526e+00
4.30000000e+02,9.36452256e+00,4.66124101e-08,3.38263907e+00,5.98188344e+00
4.40000000e+02,9.33746228e+00,4.91044921e-08,3.37326222e+00,5.96420001e+00
4.50000000e+02,9.30879018e+00,5.19190147e-08,3.36335416e+00,5.94543597e+00
4.60000000e+02,9.27839841e+00,5.51871987e-08,3.35288695e+00,5.92551141e+00
4.70000000e+02,9.24619456e+00,5.90340429e-08,3.34183962e+00,5.90435488e+00
4.80000000e+02,9.21207030e+00,6.31848602e-08,3.33018675e+00,5.88188349e+00
4.90000000e+02,9.17582009e+00,6.84176957e-08,3.31786516e+00,5.85795486e+00
5.00000000e+02,9.13742610e+00,7.39920861e-08,3.30488888e+00,5.83253715e+00
5.10000000e+02,9.09826947e+00,8.04280396e-08,3.29174606e+00,5.80652333e+00
5.20000000e+02,9.05815657e+00,8.70865428e-08,3.27837961e+00,5.77977687e+00
5.30000000e+02,9.01619803e+00,9.51213574e-08,3.26450782e+00,5.75169011e+00
5.40000000e+02,8.97242967e+00,1.05224379e-07,3.25019107e+00,5.72223849e+00
5.50000000e+02,8.92679204e+00,1.14979757e-07,3.23544059e+00,5.69135133e+00
5.60000000e+02,8.87914602e+00,1.25790519e-07,3.22024159e+00,5.65890430e+00
5.70000000e+02,8.82956233e+00,1.39949297e-07,3.20466066e+00,5.62490153e+00
5.80000000e+02,8.77835727e+00,1.54916114e-07,3.18884809e+00,5.58950902e+00
5.90000000e+02,8.72664730e+00,1.65357065e-07,3.17324994e+00,5.55339720e+00
6.00000000e+02,8.67429277e+00,1.86097481e-07,3.15784116e+00,5.51645143e+00
6.10000000e+02,8.62231995e+00,2.02779417e-07,3.14297257e+00,5.47934718e+00
6.20000000e+02,8.57107158e+00,2.25751471e-07,3.12874936e+00,5.44232199e+00
6.30000000e+02,8.52107057e+00,2.60511520e-07,3.11535400e+00,5.40571631e+00
6.40000000e+02,8.47311142e+00,2.88653220e-07,3.10304396e+00,5.37006717e+00
