0.00000000e+00,1.04732432e+01,2.08172570e-01,3.75915874e+00,6.50591192e+00
1.00000000e+01,5.46615187e+00,3.95863017e-01,1.88985355e+00,3.18043530e+00
2.00000000e+01,4.09260377e+00,3.43900775e-01,1.43398492e+00,2.31471807e+00
3.00000000e+01,3.62257954e+00,2.59633219e-01,1.25564384e+00,2.10730249e+00
4.00000000e+01,3.17741825e+00,2.63883463e-01,1.05660356e+00,1.85693123e+00
5.00000000e+01,2.99377601e+00,2.17855592e-01,1.02012529e+00,1.75579513e+00
6.00000000e+01,2.57709581e+00,1.99355594e-01,9.10376307e-01,1.46736391e+00
7.00000000e+01,2.43730784e+00,2.08472263e-01,8.56623200e-01,1.37221238e+00
8.00000000e+01,2.38259498e+00,1.98247612e-01,8.61762825e-01,1.32258454e+00
9.00000000e+01,1.97545930e+00,1.45364225e-01,7.21249378e-01,1.10884569e+00
1.00000000e+02,2.06674409e+00,1.87432150e-01,7.42625512e-01,1.13668643e+00
1.10000000e+02,1.88481558e+00,2.52928159e-01,6.73988709e-01,9.57898708e-01
1.20000000e+02,1.63420404e+00,2.02168048e-01,6.00771603e-01,8.31264388e-01
1.30000000e+02,1.45942145e+00,2.06515216e-01,5.36638273e-01,7.16267964e-01
1.40000000e+02,1.32681954e+00,1.69119723e-01,5.01402666e-01,6.56297154e-01
1.50000000e+02,1.32085709e+00,1.39081238e-01,5.14952178e-01,6.66823674e-01
1.60000000e+02,1.48530219e+00,1.37371897e-01,5.67677751e-01,7.80252539e-01
1.70000000e+02,1.46085163e+00,1.43846974e-01,5.58384599e-01,7.58620057e-01
1.80000000e+02,1.22288051e+00,1.03505205e-01,4.94865624e-01,6.24509676e-01
1.90000000e+02,1.11804380e+00,1.33542007e-01,4.58001210e-01,5.26500584e-01
2.00000000e+02,9.96760761e-01,1.07006919e-01,4.12079499e-01,4.77674343e-01
2.10000000e+02,1.50013529e+00,2.12281321e-01,5.78868717e-01,7.08985251e-01
2.20000000e+02,1.18012741e+00,2.12742136e-01,4.50896580e-01,5.16488694e-01
2.30000000e+02,1.40651414e+00,1.84284886e-01,5.42598489e-01,6.79630767e-01
2.40000000e+02,1.04857469e+00,1.46738718e-01,4.21782497e-01,4.80053473e-01
2.50000000e+02,9.58828587e-01,1.10071626e-01,4.03800701e-01,4.44956261e-01
2.60000000e+02,8.30191946e-01,1.23050465e-01,3.42438644e-01,3.64702837e-01
2.70000000e+02,7.08717540e-01,1.09262184e-01,2.99478305e-01,2.99977050e-01
2.80000000e+02,7.23818906e-01,1.06589749e-01,2.99631913e-01,3.17597244e-01
2.90000000e+02,1.05281289e+00,2.17936291e-01,3.76132016e-01,4.58744585e-01
3.00000000e+02,9.86585669e-01,1.06960284e-01,3.91195055e-01,4.88430330e-01
3.10000000e+02,1.75184773e+00,2.80485940e-01,6.68601530e-01,8.02760256e-01
3.20000000e+02,1.34345810e+00,1.49365276e-01,5.23596437e-01,6.70496384e-01
3.30000000e+02,1.16739355e+00,2.84488289e-01,4.10828345e-01,4.72076920e-01
3.40000000e+02,1.00760902e+00,1.70530874e-01,4.14140349e-01,4.22937792e-01
3.50000000e+02,1.17002886e+00,1.41238131e-01,4.90999533e-01,5.37791196e-01
3.60000000e+02,9.99892236e-01,1.15637590e-01,3.93124346e-01,4.91130300e-01
3.70000000e+02,8.33515415e-01,1.13165976e-01,3.33618666e-01,3.86730773e-01
3.80000000e+02,7.31680722e-01,1.29946657e-01,2.86189023e-01,3.15545042e-01
3.90000000e+02,6.35048491e-01,1.49690851e-01,2.41679217e-01,2.43678423e-01
4.00000000e+02,4.96910161e-01,8.32785170e-02,2.15740628e-01,1.97891016e-01
4.10000000e+02,8.58282671e-01,2.11615803e-01,3.07225066e-01,3.39441802e-01
4.20000000e+02,7.97538714e-01,1.98993371e-01,2.80599659e-01,3.17945685e-01
4.30000000e+02,6.69055832e-01,1.32702287e-01,2.44559135e-01,2.91794411e-01
4.40000000e+02,6.24425113e-01,1.66636461e-01,2.24221354e-01,2.33567297e-01
4.50000000e+02,4.32240042e-01,8.92962606e-02,1.79740639e-01,1.63203143e-01
4.60000000e+02,4.35747653e-01,1.38238422e-01,1.62054839e-01,1.35454393e-01
4.70000000e+02,4.92162772e-01,1.94813876e-01,1.59003048e-01,1.38345848e-01
4.80000000e+02,6.85551156e-01,7.77279942e-02,2.90454442e-01,3.17368720e-01
4.90000000e+02,5.94955452e-01,1.13228729e-01,2.28622381e-01,2.53104341e-01
5.00000000e+02,5.32134092e-01,6.46586853e-02,2.17817768e-01,2.49657639e-01
5.10000000e+02,5.45720847e-01,1.38128087e-01,1.97780830e-01,2.09811930e-01
5.20000000e+02,4.36549868e-01,7.54971354e-02,1.78563491e-01,1.82489241e-01
5.30000000e+02,3.53475175e-01,5.02273525e-02,1.53639238e-01,1.49608585e-01
5.40000000e+02,3.33535811e-01,6.09828433e-02,1.42935481e-01,1.29617486e-01
5.50000000e+02,7.41531337e-01,1.34493018e-01,2.50408066e-01,3.56630252e-01
5.60000000e+02,7.30264740e-01,9.18544092e-02,2.55229908e-01,3.83180423e-01
5.70000000e+02,5.65829030e-01,8.93116886e-02,2.06430974e-01,2.70086367e-01
5.80000000e+02,5.21053745e-01,8.04395952e-02,1.89539681e-01,2.51074469e-01
5.90000000e+02,4.97832894e-01,1.06688183e-01,1.73776532e-01,2.17368179e-01
6.00000000e+02,4.03085885e-01,6.85051755e-02,1.53688865e-01,1.80891845e-01
6.10000000e+02,1.28085955e+00,6.90982701e-01,2.56493723e-01,3.33383122e-01
6.20000000e+02,6.21003180e-01,2.73763771e-01,1.71832512e-01,1.75406897e-01
6.30000000e+02,4.23530928e-01,1.67344596e-01,1.36006919e-01,1.20179413e-01
6.40000000e+02,6.48199171e-01,1.43947205e-01,2.24372096e-01,2.79879870e-01
6.50000000e+02,5.24931780e-01,9.25774088e-02,1.96096997e-01,2.36257374e-01
