0.00000000e+00,0.00000000e+00,1.64019773e-03,1.89606678e-03,1.71092752e-03,1.49754463e-03
1.00000000e-02,9.22127455e-01,9.25278729e-03,1.03162729e-02,1.06833036e-02,4.27152358e-02
2.00000000e-02,1.14734135e+00,1.56629296e-02,1.66596927e-02,1.67837837e-02,4.61662291e-02
3.00000000e-02,1.00272245e+00,1.50301797e-02,1.58805010e-02,1.60030776e-02,5.83673924e-02
4.00000000e-02,1.10417708e+00,1.61508272e-02,1.66216712e-02,1.70877269e-02,6.32675983e-02
5.00000000e-02,1.06856667e+00,1.67782627e-02,1.66825069e-02,1.66770420e-02,7.42168769e-02
6.00000000e-02,1.08364679e+00,1.61245963e-02,1.61372188e-02,1.60054890e-02,8.12016815e-02
7.00000000e-02,1.06480480e+00,1.53181628e-02,1.60496492e-02,1.55044616e-02,8.96196611e-02
8.00000000e-02,1.09979336e+00,1.49854727e-02,1.58462374e-02,1.51029927e-02,9.60478909e-02
9.00000000e-02,1.08699679e+00,1.48710515e-02,1.60001931e-02,1.49595533e-02,1.04257964e-01
1.00000000e-01,1.13090936e+00,1.48495328e-02,1.61781820e-02,1.49109959e-02,1.11461097e-01
1.10000000e-01,1.12196589e+00,1.48924949e-02,1.60879545e-02,1.47985179e-02,1.17694534e-01
1.20000000e-01,1.16377897e+00,1.49909180e-02,1.63736935e-02,1.48555790e-02,1.26419295e-01
1.30000000e-01,1.15287311e+00,1.50807992e-02,1.63728531e-02,1.50017915e-02,1.31226026e-01
1.40000000e-01,1.19188985e+00,1.52913212e-02,1.68292413e-02,1.51717871e-02,1.37488111e-01
1.50000000e-01,1.18120099e+00,1.55301037e-02,1.69442120e-02,1.54329691e-02,1.41806718e-01
1.60000000e-01,1.21989017e+00,1.57251718e-02,1.75013642e-02,1.56436460e-02,1.49110505e-01
1.70000000e-01,1.20589179e+00,1.61305890e-02,1.75597042e-02,1.58576705e-02,1.52869290e-01
1.80000000e-01,1.23631951e+00,1.63854048e-02,1.79859565e-02,1.61094433e-02,1.58570243e-01
1.90000000e-01,1.22763250e+00,1.68520711e-02,1.81995795e-02,1.64181929e-02,1.62301078e-01
2.00000000e-01,1.25676273e+00,1.72771205e-02,1.87413121e-02,1.67919389e-02,1.67759341e-01
2.10000000e-01,1.24747635e+00,1.78162687e-02,1.90119410e-02,1.70706502e-02,1.70350024e-01
2.20000000e-01,1.32924123e+00,2.09689501e-02,2.20071428e-02,1.99305166e-02,2.19155449e-01
2.30000000e-01,1.31317754e+00,2.00329668e-02,2.12004195e-02,1.89627179e-02,1.72179901e-01
2.40000000e-01,1.27292749e+00,1.99114431e-02,2.09643622e-02,1.85967640e-02,1.75101171e-01
2.50000000e-01,1.25375342e+00,2.00612430e-02,2.11339928e-02,1.88456861e-02,1.77243406e-01
2.60000000e-01,1.27439506e+00,2.02625168e-02,2.12951418e-02,1.90687742e-02,1.83226889e-01
2.70000000e-01,1.26159303e+00,2.06485573e-02,2.16253603e-02,1.91819753e-02,1.84172679e-01
2.80000000e-01,1.26985538e+00,2.10645799e-02,2.21304936e-02,1.94741744e-02,1.88541433e-01
2.90000000e-01,1.26693131e+00,2.14309452e-02,2.25597296e-02,1.99170438e-02,1.90618922e-01
3.00000000e-01,1.28200536e+00,2.19190340e-02,2.30286872e-02,2.02932826e-02,1.95097366e-01
3.10000000e-01,1.27740847e+00,2.22475430e-02,2.33688418e-02,2.08428307e-02,1.96065336e-01
3.20000000e-01,1.28530903e+00,2.26280544e-02,2.39243694e-02,2.12627831e-02,1.99535955e-01
3.30000000e-01,1.28267649e+00,2.30641987e-02,2.43526941e-02,2.17186293e-02,2.01918504e-01
3.40000000e-01,1.29286158e+00,2.35552717e-02,2.50326434e-02,2.21998986e-02,2.04935965e-01
3.50000000e-01,1.28951097e+00,2.39840757e-02,2.53099820e-02,2.27214472e-02,2.05602886e-01
3.60000000e-01,1.29634918e+00,2.44606277e-02,2.60104511e-02,2.31498001e-02,2.08401838e-01
3.70000000e-01,1.29817085e+00,2.49353038e-02,2.63629550e-02,2.37339871e-02,2.10384259e-01
3.80000000e-01,1.30590554e+00,2.55576137e-02,2.69010471e-02,2.40819998e-02,2.12688078e-01
3.90000000e-01,1.30857679e+00,2.60496307e-02,2.73660524e-02,2.47879127e-02,2.13904062e-01
4.00000000e-01,1.32169222e+00,2.66246052e-02,2.79473355e-02,2.51521656e-02,2.16248886e-01
4.10000000e-01,1.31834363e+00,2.72410942e-02,2.84785198e-02,2.56839566e-02,2.17959473e-01
4.20000000e-01,1.33001711e+00,2.77659871e-02,2.89490260e-02,2.61172563e-02,2.19845115e-01
4.30000000e-01,1.32869791e+00,2.83984045e-02,2.94769103e-02,2.66486837e-02,2.21539223e-01
4.40000000e-01,1.34061095e+00,2.89988935e-02,3.00970998e-02,2.72092199e-02,2.23566754e-01
4.50000000e-01,1.34334255e+00,2.96464149e-02,3.05837741e-02,2.77022175e-02,2.25678687e-01
4.60000000e-01,1.35522833e+00,3.01683709e-02,3.09388192e-02,2.81898623e-02,2.27499306e-01
4.70000000e-01,1.35536337e+00,3.09596507e-02,3.15344471e-02,2.87497167e-02,2.29488085e-01
4.80000000e-01,1.36793845e+00,3.13974256e-02,3.20220284e-02,2.91713811e-02,2.31391342e-01
4.90000000e-01,1.35183913e+00,3.16440517e-02,3.17362972e-02,2.91605556e-02,2.25935362e-01
5.00000000e-01,1.34898071e+00,3.17838946e-02,3.19628514e-02,2.92139120e-02,2.24910204e-01
