0.00000000e+00,4.22531303e-02,3.83984655e-02,3.63649135e-02,3.96992460e-02,1.46597657e-01
1.00000000e-02,3.72398119e-02,3.86539906e-02,3.67201911e-02,3.99496488e-02,1.49135351e-01
2.00000000e-02,3.31219435e-02,3.90046522e-02,3.71716611e-02,4.02995955e-02,1.51799393e-01
3.00000000e-02,2.97553826e-02,3.94401718e-02,3.77084838e-02,4.07389376e-02,1.54580982e-01
4.00000000e-02,2.70052113e-02,3.99505682e-02,3.83201329e-02,4.12576918e-02,1.57471970e-01
5.00000000e-02,2.47514969e-02,4.05263197e-02,3.89965769e-02,4.18462232e-02,1.60464966e-01
6.00000000e-02,2.28927273e-02,4.11586322e-02,3.97285193e-02,4.24954996e-02,1.63553193e-01
7.00000000e-02,2.13474732e-02,4.18392383e-02,4.05072737e-02,4.31969792e-02,1.66730584e-01
8.00000000e-02,2.00518765e-02,4.25606888e-02,4.13249962e-02,4.39428743e-02,1.69991715e-01
9.00000000e-02,1.89534470e-02,4.33161501e-02,4.21745192e-02,4.47259881e-02,1.73331733e-01
1.00000000e-01,1.80120055e-02,4.40994944e-02,4.30494156e-02,4.55398232e-02,1.76746431e-01
1.10000000e-01,1.71961732e-02,4.49053273e-02,4.39440027e-02,4.63785969e-02,1.80232118e-01
1.20000000e-01,1.64786768e-02,4.57286187e-02,4.48530853e-02,4.72369414e-02,1.83785573e-01
1.30000000e-01,1.58408429e-02,4.65651326e-02,4.57722146e-02,4.81102668e-02,1.87404135e-01
1.40000000e-01,1.52662718e-02,4.74110235e-02,4.66974132e-02,4.89944194e-02,1.91085470e-01
1.50000000e-01,1.47422168e-02,4.82628360e-02,4.76251364e-02,4.98856537e-02,1.94827767e-01
1.60000000e-01,1.42604291e-02,4.91176676e-02,4.85524010e-02,5.07807992e-02,1.98629460e-01
1.70000000e-01,1.38142970e-02,4.99729224e-02,4.94765531e-02,5.16770162e-02,2.02489439e-01
1.80000000e-01,1.33984010e-02,5.08263089e-02,5.03953028e-02,5.25718026e-02,2.06406854e-01
1.90000000e-01,1.30089806e-02,5.16758706e-02,5.13066828e-02,5.34629993e-02,2.10381038e-01
2.00000000e-01,1.26440036e-02,5.25199525e-02,5.22090770e-02,5.43487862e-02,2.14411768e-01
2.10000000e-01,1.23015021e-02,5.33570830e-02,5.31010266e-02,5.52275233e-02,2.18498817e-01
2.20000000e-01,1.19794789e-02,5.41860741e-02,5.39814033e-02,5.60978897e-02,2.22642387e-01
2.30000000e-01,1.16759402e-02,5.50059240e-02,5.48492555e-02,5.69587443e-02,2.26842694e-01
2.40000000e-01,1.13894508e-02,5.58157705e-02,5.57038046e-02,5.78091178e-02,2.31100163e-01
2.50000000e-01,1.11184905e-02,5.66149313e-02,5.65444287e-02,5.86482164e-02,2.35415384e-01
2.60000000e-01,1.08620310e-02,5.74029088e-02,5.73707294e-02,5.94754536e-02,2.39789054e-01
2.70000000e-01,1.06187042e-02,5.81793517e-02,5.81824165e-02,6.02903746e-02,2.44222003e-01
2.80000000e-01,1.03876294e-02,5.89439228e-02,5.89792702e-02,6.10925734e-02,2.48715073e-01
2.90000000e-01,1.01680139e-02,5.96965540e-02,5.97613011e-02,6.18818879e-02,2.53269283e-01
3.00000000e-01,9.95875448e-03,6.04371380e-02,6.05285112e-02,6.26581594e-02,2.57885711e-01
3.10000000e-01,9.75899990e-03,6.11658234e-02,6.12811379e-02,6.34214535e-02,2.62565370e-01
3.20000000e-01,9.56832911e-03,6.18826590e-02,6.20193582e-02,6.41717512e-02,2.67309488e-01
3.30000000e-01,9.38578527e-03,6.25879616e-02,6.27435897e-02,6.49093118e-02,2.72119284e-01
3.40000000e-01,9.21046915e-03,6.32819481e-02,6.34541757e-02,6.56342946e-02,2.76995955e-01
3.50000000e-01,9.04161008e-03,6.39650892e-02,6.41517043e-02,6.63471121e-02,2.81940743e-01
3.60000000e-01,8.87855636e-03,6.46377861e-02,6.48367032e-02,6.70481049e-02,2.86954956e-01
3.70000000e-01,8.72111102e-03,6.53006297e-02,6.55099008e-02,6.77378036e-02,2.92039920e-01
3.80000000e-01,8.56870348e-03,6.59541711e-02,6.61719821e-02,6.84167109e-02,2.97196893e-01
3.90000000e-01,8.42051697e-03,6.65990360e-02,6.68237388e-02,6.90854013e-02,3.02427219e-01
4.00000000e-01,8.27617948e-03,6.72359399e-02,6.74660183e-02,6.97445311e-02,3.07732221e-01
4.10000000e-01,8.13557752e-03,6.78656340e-02,6.80997625e-02,7.03948081e-02,3.13113210e-01
4.20000000e-01,7.99833187e-03,6.84889987e-02,6.87260058e-02,7.10370466e-02,3.18571419e-01
4.30000000e-01,7.86439548e-03,6.91067722e-02,6.93456892e-02,7.16719605e-02,3.24108356e-01
4.40000000e-01,7.73339113e-03,6.97199792e-02,6.99600130e-02,7.23005041e-02,3.29725146e-01
4.50000000e-01,7.60507090e-03,7.03295153e-02,7.05700934e-02,7.29235344e-02,3.35423133e-01
4.60000000e-01,7.47933714e-03,7.09364247e-02,7.11771857e-02,7.35420577e-02,3.41203707e-01
4.70000000e-01,7.35620051e-03,7.15417251e-02,7.17825346e-02,7.41570368e-02,3.47068021e-01
4.80000000e-01,7.23540136e-03,7.21465379e-02,7.23874990e-02,7.47695573e-02,3.53017372e-01
4.90000000e-01,7.11674388e-03,7.27519996e-02,7.29934718e-02,7.53807105e-02,3.59053087e-01
5.00000000e-01,7.00028352e-03,7.33592305e-02,7.36018322e-02,7.59915866e-02,3.65176335e-01
5.10000000e-01,6.88586025e-03,7.39694972e-02,7.42141258e-02,7.66034156e-02,3.71388426e-01
5.20000000e-01,6.77348468e-03,7.45840631e-02,7.48319075e-02,7.72174269e-02,3.77690604e-01
5.30000000e-01,6.66336603e-03,7.52042007e-02,7.54567169e-02,7.78348446e-02,3.84084022e-01
5.40000000e-01,6.55573597e-03,7.58312389e-02,7.60902233e-02,7.84569994e-02,3.90569937e-01
5.50000000e-01,6.45064968e-03,7.64665589e-02,7.67341144e-02,7.90852353e-02,3.97149566e-01
5.60000000e-01,6.34844098e-03,7.71114953e-02,7.73900449e-02,7.97208600e-02,4.03824040e-01
