0.00000000e+00,1.36577778e-02,6.25155223e-01,6.36413975e-01,6.13384287e-01,5.53524240e-01
1.00000000e-02,1.32869750e-02,6.24008095e-01,6.35416020e-01,6.12173404e-01,5.53375311e-01
2.00000000e-02,1.29505139e-02,6.22879285e-01,6.34437577e-01,6.10983844e-01,5.53243955e-01
3.00000000e-02,1.26459191e-02,6.21769048e-01,6.33478568e-01,6.09816147e-01,5.53129735e-01
4.00000000e-02,1.23705396e-02,6.20677846e-01,6.32539195e-01,6.08671091e-01,5.53032250e-01
5.00000000e-02,1.21213038e-02,6.19605773e-01,6.31619367e-01,6.07549374e-01,5.52951165e-01
6.00000000e-02,1.18950989e-02,6.18553424e-01,6.30719329e-01,6.06451618e-01,5.52885979e-01
7.00000000e-02,1.16888220e-02,6.17520852e-01,6.29839122e-01,6.05378595e-01,5.52836274e-01
8.00000000e-02,1.15000566e-02,6.16508536e-01,6.28978986e-01,6.04331028e-01,5.52801628e-01
9.00000000e-02,1.13262621e-02,6.15516737e-01,6.28139204e-01,6.03309634e-01,5.52781571e-01
1.00000000e-01,1.11654050e-02,6.14545759e-01,6.27319979e-01,6.02315224e-01,5.52775691e-01
1.10000000e-01,1.10149702e-02,6.13596104e-01,6.26521669e-01,6.01348616e-01,5.52783602e-01
1.20000000e-01,1.08732099e-02,6.12667998e-01,6.25744733e-01,6.00410625e-01,5.52804776e-01
1.30000000e-01,1.07388080e-02,6.11761973e-01,6.24989648e-01,5.99502237e-01,5.52838963e-01
1.40000000e-01,1.06106184e-02,6.10878446e-01,6.24256895e-01,5.98624311e-01,5.52885666e-01
1.50000000e-01,1.04879005e-02,6.10017983e-01,6.23547106e-01,5.97777934e-01,5.52944628e-01
1.60000000e-01,1.03701471e-02,6.09181047e-01,6.22861017e-01,5.96964040e-01,5.53015422e-01
1.70000000e-01,1.02566792e-02,6.08368250e-01,6.22199256e-01,5.96183694e-01,5.53097834e-01
1.80000000e-01,1.01468243e-02,6.07580263e-01,6.21562698e-01,5.95438138e-01,5.53191635e-01
1.90000000e-01,1.00404295e-02,6.06817830e-01,6.20952162e-01,5.94728509e-01,5.53296445e-01
2.00000000e-01,9.93738012e-03,6.06081519e-01,6.20368636e-01,5.94056026e-01,5.53412258e-01
2.10000000e-01,9.83747328e-03,6.05372311e-01,6.19812968e-01,5.93421939e-01,5.53538702e-01
2.20000000e-01,9.74050233e-03,6.04690990e-01,6.19286256e-01,5.92827696e-01,5.53675827e-01
2.30000000e-01,9.64617519e-03,6.04038498e-01,6.18789576e-01,5.92274622e-01,5.53823467e-01
2.40000000e-01,9.55457537e-03,6.03415783e-01,6.18324053e-01,5.91764196e-01,5.53981569e-01
2.50000000e-01,9.46549804e-03,6.02823869e-01,6.17890776e-01,5.91297778e-01,5.54150116e-01
2.60000000e-01,9.37880276e-03,6.02263806e-01,6.17490997e-01,5.90876982e-01,5.54329164e-01
2.70000000e-01,9.29440287e-03,6.01736917e-01,6.17125947e-01,5.90503391e-01,5.54518823e-01
2.80000000e-01,9.21223863e-03,6.01244278e-01,6.16796842e-01,5.90178489e-01,5.54719134e-01
2.90000000e-01,9.13216054e-03,6.00787137e-01,6.16504945e-01,5.89903890e-01,5.54930270e-01
3.00000000e-01,9.05414720e-03,6.00366942e-01,6.16251543e-01,5.89681265e-01,5.55152490e-01
