7.962099095229059458e+02,7.974738777391612530e+02,8.113665097719058394e+02,8.133244677809998393e+02,8.543855950357392430e+02,8.212337174816057086e+02,7.764723385497927666e+02,8.344496242273598909e+02,8.354941201256588101e+02,7.987860996341332793e+02
2.600122913718223572e+01,3.147512304317206144e+01,2.547788427118211985e+01,3.375128975138068199e+01,3.328745754808187485e+01,2.688633958436548710e+01,3.173509757313877344e+01,3.183380046952515841e+01,3.023007915075868368e+01,2.660078214667737484e+01
3.080489461030811071e+01,3.160167460329830647e+01,2.861103538889437914e+01,2.645457702688872814e+01,2.849165701586753130e+01,2.690548335108906031e+01,2.565018931124359369e+01,3.015641719475388527e+01,3.230914835259318352e+01,3.001182284858077765e+01
2.691603166330605745e+01,2.738479419425129890e+01,2.665213786717504263e+01,3.551301313471049070e+01,2.602382077928632498e+01,2.681276876106858253e+01,2.527281171921640635e+01,2.561965239513665438e+01,3.073038517870008945e+01,2.836315761320292950e+01
3.045073359459638596e+01,3.090791651234030724e+01,2.819894024636596441e+01,3.149269772414118052e+01,2.835184431914240122e+01,3.499222413636744022e+01,2.574056056793779135e+01,3.370557939726859331e+01,3.435623807087540627e+01,2.713236646354198456e+01
3.017273843847215176e+01,3.095554041583091021e+01,2.601355915982276201e+01,2.985717933531850576e+01,2.589578220061957836e+01,3.495598404016345739e+01,2.581625733803957701e+01,3.505506597459316254e+01,2.613824693113565445e+01,3.459401326999068260e+01
2.546588406898081303e+01,2.853833052609115839e+01,2.731790359970182180e+01,3.016593308839946985e+01,2.631645322311669588e+01,3.080926962383091450e+01,2.539600921142846346e+01,2.660322934389114380e+01,2.658214746881276369e+01,2.665184584259986877e+01
2.792657261621206999e+01,2.507439558207988739e+01,2.552997642662376165e+01,2.861636162921786308e+01,2.764420626126229763e+01,3.540515760891139507e+01,2.634239852335304022e+01,3.401283632032573223e+01,2.659945944510400295e+01,2.688339566439390182e+01
3.033716763742268085e+01,2.508694044779986143e+01,2.720531052350997925e+01,2.601631020568311214e+01,2.676549490820616484e+01,3.328130402974784374e+01,2.646339854039251804e+01,3.294634380843490362e+01,2.646249315794557333e+01,2.699352166708558798e+01
2.848860714957118034e+01,2.898062507435679436e+01,2.672074022609740496e+01,3.167959569953382015e+01,2.789254842232912779e+01,3.180101664178073406e+01,3.311922322306782007e+01,3.110981824249029160e+01,2.693561668042093515e+01,2.568420042656362057e+01
2.485978847276419401e+01,2.738724983856081963e+01,2.932849266752600670e+01,2.707535417843610048e+01,2.590725263953208923e+01,3.531999562587589025e+01,2.709754786826670170e+01,2.635469999630004168e+01,2.692208926379680634e+01,3.222015688940882683e+01
2.679141142126172781e+01,3.152046330925077200e+01,2.699223120976239443e+01,2.778182543721050024e+01,2.608476960565894842e+01,2.873891917895525694e+01,2.534360671974718571e+01,2.594221433717757463e+01,3.116179948579519987e+01,3.345903702359646559e+01
3.239900621213018894e+01,2.593775576353073120e+01,2.797915593907237053e+01,3.329601242952048779e+01,2.723409550078213215e+01,2.660946880746632814e+01,3.402810942754149437e+01,2.865356308594346046e+01,2.756362748239189386e+01,2.977332479413598776e+01
