0.00000000e+00,9.94130838e+00,2.63882349e-07,3.58648266e+00,6.35482546e+00
1.00000000e+01,9.83799003e+00,1.71346563e-06,3.54790618e+00,6.29008213e+00
2.00000000e+01,9.67706701e+00,3.08507596e-05,3.48599962e+00,6.19103653e+00
3.00000000e+01,9.35524493e+00,9.16480361e-04,3.35593044e+00,5.99839801e+00
4.00000000e+01,8.58482016e+00,1.86400818e-02,3.02792811e+00,5.53825196e+00
5.00000000e+01,7.00331470e+00,3.76544783e-01,2.26437750e+00,4.36239243e+00
6.00000000e+01,6.49274830e+00,1.07103745e+00,1.94258144e+00,3.47912942e+00
7.00000000e+01,6.13782551e+00,3.91635177e-01,2.11287355e+00,3.63331678e+00
8.00000000e+01,5.84249092e+00,4.92293159e-01,2.13522528e+00,3.21497248e+00
9.00000000e+01,5.62335535e+00,3.57360742e-01,2.11847178e+00,3.14752283e+00
1.00000000e+02,5.32513376e+00,2.74798963e-01,2.01140621e+00,3.03892858e+00
1.10000000e+02,5.02041159e+00,3.33860735e-01,1.86015915e+00,2.82639171e+00
1.20000000e+02,4.77636513e+00,3.77514611e-01,1.71416596e+00,2.68468456e+00
1.30000000e+02,4.55662801e+00,4.06316245e-01,1.60345172e+00,2.54686005e+00
1.40000000e+02,4.37820948e+00,4.63472786e-01,1.50704538e+00,2.40769131e+00
1.50000000e+02,4.21190227e+00,4.62283329e-01,1.44141635e+00,2.30820259e+00
1.60000000e+02,4.04419488e+00,4.73739254e-01,1.37285176e+00,2.19760386e+00
1.70000000e+02,3.86858236e+00,4.65770804e-01,1.30016560e+00,2.10264595e+00
1.80000000e+02,3.66099301e+00,4.57430707e-01,1.22323978e+00,1.98032252e+00
1.90000000e+02,3.41746770e+00,4.39108572e-01,1.13547768e+00,1.84288146e+00
2.00000000e+02,3.16472887e+00,4.54177612e-01,1.03496968e+00,1.67558158e+00
2.10000000e+02,2.94734012e+00,4.64487837e-01,9.43752736e-01,1.53909954e+00
2.20000000e+02,2.78166817e+00,4.85190264e-01,8.65613024e-01,1.43086488e+00
2.30000000e+02,2.62438619e+00,4.57977050e-01,8.12086481e-01,1.35432266e+00
2.40000000e+02,2.46127722e+00,4.37428782e-01,7.66909993e-01,1.25693845e+00
2.50000000e+02,2.28268623e+00,4.09829029e-01,7.15171166e-01,1.15768603e+00
2.60000000e+02,2.07922391e+00,3.86090418e-01,6.56368524e-01,1.03676497e+00
2.70000000e+02,1.86126325e+00,3.61903858e-01,5.94709525e-01,9.04649869e-01
2.80000000e+02,1.66599170e+00,3.31537097e-01,5.51644185e-01,7.82810415e-01
2.90000000e+02,1.47042189e+00,2.65921929e-01,5.29341823e-01,6.75158136e-01
3.00000000e+02,1.30995912e+00,2.20331000e-01,5.06573749e-01,5.83054366e-01
3.10000000e+02,1.17185665e+00,1.79103200e-01,4.82878901e-01,5.09874545e-01
3.20000000e+02,1.05771651e+00,1.52362692e-01,4.67056896e-01,4.38296918e-01
3.30000000e+02,9.70889784e-01,1.29574520e-01,4.47534271e-01,3.93780993e-01
3.40000000e+02,9.01397405e-01,1.12284370e-01,4.31827459e-01,3.57285576e-01
3.50000000e+02,8.44225323e-01,1.01211976e-01,4.14433812e-01,3.28579535e-01
3.60000000e+02,7.95835450e-01,9.52915332e-02,3.97690452e-01,3.02853465e-01
3.70000000e+02,7.53119947e-01,9.09590526e-02,3.80278827e-01,2.81882068e-01
3.80000000e+02,7.14245618e-01,8.71425549e-02,3.63515661e-01,2.63587403e-01
3.90000000e+02,6.78098615e-01,8.48162644e-02,3.47095950e-01,2.46186401e-01
4.00000000e+02,6.43992856e-01,8.30418375e-02,3.30648868e-01,2.30302151e-01
4.10000000e+02,6.11671226e-01,8.16210176e-02,3.14430217e-01,2.15619992e-01
4.20000000e+02,5.80883847e-01,8.02128278e-02,2.99184830e-01,2.01486190e-01
4.30000000e+02,5.51665324e-01,7.89428264e-02,2.84278180e-01,1.88444317e-01
4.40000000e+02,5.23879872e-01,7.75760149e-02,2.70135393e-01,1.76168464e-01
4.50000000e+02,4.97702812e-01,7.65447636e-02,2.56090055e-01,1.65067993e-01
4.60000000e+02,4.71961047e-01,7.45816370e-02,2.43665255e-01,1.53714154e-01
4.70000000e+02,4.47528276e-01,7.29027616e-02,2.31531549e-01,1.43093966e-01
4.80000000e+02,4.24235098e-01,7.14479479e-02,2.19197656e-01,1.33589494e-01
4.90000000e+02,4.01123793e-01,6.95208427e-02,2.07644901e-01,1.23958049e-01
5.00000000e+02,3.79692891e-01,6.83487574e-02,1.95881607e-01,1.15462527e-01
5.10000000e+02,3.58140695e-01,6.63436885e-02,1.85331490e-01,1.06465516e-01
5.20000000e+02,3.37969369e-01,6.47896746e-02,1.74966825e-01,9.82128694e-02
5.30000000e+02,3.19104491e-01,6.34889465e-02,1.64821245e-01,9.07942997e-02
5.40000000e+02,3.01224880e-01,6.19721805e-02,1.55564749e-01,8.36879505e-02
5.50000000e+02,2.84640647e-01,6.05289107e-02,1.46730933e-01,7.73808041e-02
5.60000000e+02,2.69336200e-01,5.91273641e-02,1.38675130e-01,7.15337058e-02
5.70000000e+02,2.54966214e-01,5.75207805e-02,1.31397344e-01,6.60480890e-02
5.80000000e+02,2.41713033e-01,5.58917081e-02,1.24795325e-01,6.10259997e-02
5.90000000e+02,2.29570233e-01,5.43104737e-02,1.18840038e-01,5.64197216e-02
6.00000000e+02,2.18910818e-01,5.31133531e-02,1.13007064e-01,5.27904007e-02
6.10000000e+02,2.08515327e-01,5.13527809e-02,1.08448626e-01,4.87139198e-02
6.20000000e+02,1.99077392e-01,4.96567059e-02,1.04216524e-01,4.52041622e-02
6.30000000e+02,1.90672437e-01,4.81748577e-02,1.00221825e-01,4.22757535e-02
6.40000000e+02,1.83047852e-01,4.67588090e-02,9.66929531e-02,3.95960903e-02
6.50000000e+02,1.75980419e-01,4.52140628e-02,9.37894087e-02,3.69769476e-02
6.60000000e+02,1.69507426e-01,4.37127902e-02,9.09170739e-02,3.48775621e-02
6.70000000e+02,1.63750301e-01,4.24211030e-02,8.83349586e-02,3.29942393e-02
6.80000000e+02,1.58363268e-01,4.10981301e-02,8.60660618e-02,3.11990760e-02
6.90000000e+02,1.53695923e-01,4.01167401e-02,8.38725768e-02,2.97066063e-02
7.00000000e+02,1.48935916e-01,3.87811996e-02,8.18183059e-02,2.83364101e-02
7.10000000e+02,1.44730553e-01,3.76773206e-02,8.00646912e-02,2.69885415e-02
7.20000000e+02,1.40236976e-01,3.61705026e-02,7.82940770e-02,2.57723960e-02
7.30000000e+02,1.36520734e-01,3.52081007e-02,7.65229385e-02,2.47896953e-02
7.40000000e+02,1.33060748e-01,3.43523059e-02,7.50239816e-02,2.36844607e-02
7.50000000e+02,1.29799747e-01,3.35709253e-02,7.34202409e-02,2.28085812e-02
7.60000000e+02,1.26571618e-01,3.26871267e-02,7.19677836e-02,2.19167081e-02
7.70000000e+02,1.23530224e-01,3.19074082e-02,7.04227813e-02,2.12000342e-02
7.80000000e+02,1.20879268e-01,3.14019785e-02,6.89752156e-02,2.05020743e-02
7.90000000e+02,1.18036343e-01,3.06317354e-02,6.75558682e-02,1.98487396e-02
8.00000000e+02,1.15578974e-01,3.01851194e-02,6.61803931e-02,1.92134619e-02
8.10000000e+02,1.13223088e-01,2.97556445e-02,6.47791250e-02,1.86883181e-02
8.20000000e+02,1.11528753e-01,2.98065062e-02,6.37632661e-02,1.79589808e-02
8.30000000e+02,1.08568584e-01,2.87069218e-02,6.23490484e-02,1.75126139e-02
8.40000000e+02,1.06317481e-01,2.82128235e-02,6.10005283e-02,1.71041290e-02
8.50000000e+02,1.04257529e-01,2.78223919e-02,5.98907352e-02,1.65444020e-02
8.60000000e+02,1.02003083e-01,2.72318303e-02,5.85669878e-02,1.62042652e-02
8.70000000e+02,1.00468956e-01,2.72328656e-02,5.74569378e-02,1.57791522e-02
8.80000000e+02,9.81546868e-02,2.64890651e-02,5.62807282e-02,1.53848935e-02
8.90000000e+02,9.62773205e-02,2.61199253e-02,5.52062117e-02,1.49511836e-02
9.00000000e+02,9.45075022e-02,2.57880269e-02,5.40988874e-02,1.46205879e-02
9.10000000e+02,9.27373477e-02,2.54473231e-02,5.30558825e-02,1.42341422e-02
9.20000000e+02,9.13479989e-02,2.54215182e-02,5.21092769e-02,1.38172038e-02
9.30000000e+02,8.97634375e-02,2.51627718e-02,5.09097224e-02,1.36909433e-02
9.40000000e+02,8.81209163e-02,2.48182721e-02,5.00630317e-02,1.32396125e-02
9.50000000e+02,8.63048236e-02,2.43011702e-02,4.90313835e-02,1.29722699e-02
9.60000000e+02,8.47552085e-02,2.39978221e-02,4.80567506e-02,1.27006359e-02
9.70000000e+02,8.38215521e-02,2.42240120e-02,4.71114608e-02,1.24860794e-02
9.80000000e+02,8.27134894e-02,2.42308313e-02,4.63200977e-02,1.21625604e-02
9.90000000e+02,8.09481773e-02,2.36585412e-02,4.54062836e-02,1.18833525e-02
1.00000000e+03,7.92060651e-02,2.30438464e-02,4.44704175e-02,1.16918012e-02
1.01000000e+03,7.77951855e-02,2.27197523e-02,4.36229563e-02,1.14524770e-02
1.02000000e+03,7.65719129e-02,2.25474017e-02,4.27883880e-02,1.12361231e-02
1.03000000e+03,7.61032857e-02,2.30275249e-02,4.19884402e-02,1.10873206e-02
1.04000000e+03,7.40615147e-02,2.20585719e-02,4.11694217e-02,1.08335212e-02
1.05000000e+03,7.27526154e-02,2.17489287e-02,4.03912549e-02,1.06124318e-02
1.06000000e+03,7.22133182e-02,2.21272735e-02,3.95903844e-02,1.04956603e-02
1.07000000e+03,7.06476921e-02,2.15208802e-02,3.88717380e-02,1.02550739e-02
1.08000000e+03,7.02287732e-02,2.19538571e-02,3.80295276e-02,1.02453886e-02
1.09000000e+03,6.88168333e-02,2.14367521e-02,3.74406471e-02,9.93943403e-03
1.10000000e+03,6.74871715e-02,2.09995924e-02,3.67858652e-02,9.70171390e-03
1.11000000e+03,6.60125276e-02,2.04088443e-02,3.60609922e-02,9.54269117e-03
1.12000000e+03,6.49984629e-02,2.02312238e-02,3.53719403e-02,9.39529882e-03
1.13000000e+03,6.42225852e-02,2.02508864e-02,3.47444711e-02,9.22722765e-03
1.14000000e+03,6.31263533e-02,1.99442150e-02,3.40967141e-02,9.08542422e-03
1.15000000e+03,6.20696095e-02,1.96779746e-02,3.34145703e-02,8.97706458e-03
1.16000000e+03,6.10562479e-02,1.94400256e-02,3.28084300e-02,8.80779229e-03
1.17000000e+03,6.02613551e-02,1.93755206e-02,3.22193973e-02,8.66643721e-03
1.18000000e+03,5.91277504e-02,1.89960967e-02,3.15833816e-02,8.54827213e-03
1.19000000e+03,5.82617006e-02,1.88501679e-02,3.09744519e-02,8.43708070e-03
1.20000000e+03,5.74511347e-02,1.87329881e-02,3.04094842e-02,8.30866243e-03
1.21000000e+03,5.69498424e-02,1.89085961e-02,2.98445234e-02,8.19672296e-03
1.22000000e+03,5.56204370e-02,1.82886732e-02,2.92870998e-02,8.04466401e-03
1.23000000e+03,5.47158887e-02,1.80575156e-02,2.87280312e-02,7.93034195e-03
1.24000000e+03,5.38760987e-02,1.78738093e-02,2.81754067e-02,7.82688268e-03
1.25000000e+03,5.35220694e-02,1.81287981e-02,2.76251331e-02,7.76813825e-03
1.26000000e+03,5.24309240e-02,1.76786347e-02,2.71276086e-02,7.62468071e-03
1.27000000e+03,5.19011631e-02,1.77462802e-02,2.66471880e-02,7.50769499e-03
1.28000000e+03,5.08440719e-02,1.73004938e-02,2.61025369e-02,7.44104123e-03
1.29000000e+03,5.03016338e-02,1.73494429e-02,2.56126180e-02,7.33957281e-03
1.30000000e+03,4.96739763e-02,1.72736474e-02,2.52015311e-02,7.19879777e-03
