6.00010000e+04,6.96102332e+00,6.94915703e+00,1.18662947e-02
6.00110000e+04,6.98771679e-01,6.98527120e-01,2.44558801e-04
6.00210000e+04,3.43588888e-01,3.43416137e-01,1.72750517e-04
6.00310000e+04,2.15579418e-01,2.15375186e-01,2.04231446e-04
6.00410000e+04,1.80532084e-01,1.80436520e-01,9.55641793e-05
6.00510000e+04,1.67806902e-01,1.67714556e-01,9.23457752e-05
6.00610000e+04,1.61039552e-01,1.60962284e-01,7.72679376e-05
6.00710000e+04,1.59835323e-01,1.59761321e-01,7.40011370e-05
6.00810000e+04,1.57775867e-01,1.57708822e-01,6.70452095e-05
6.00910000e+04,1.57084472e-01,1.57020798e-01,6.36738462e-05
6.01010000e+04,1.56084221e-01,1.56023942e-01,6.02796578e-05
6.01110000e+04,1.55233745e-01,1.55176175e-01,5.75693977e-05
6.01210000e+04,1.54455423e-01,1.54399961e-01,5.54620911e-05
6.01310000e+04,1.53954640e-01,1.53900679e-01,5.39613915e-05
6.01410000e+04,1.53494043e-01,1.53441083e-01,5.29602243e-05
6.01510000e+04,1.53104779e-01,1.53052515e-01,5.22634830e-05
6.01610000e+04,1.52783845e-01,1.52732093e-01,5.17518964e-05
6.01710000e+04,1.52476154e-01,1.52424758e-01,5.13964592e-05
6.01810000e+04,1.52215072e-01,1.52163942e-01,5.11297737e-05
6.01910000e+04,1.51972931e-01,1.51921986e-01,5.09444621e-05
6.02010000e+04,1.51754001e-01,1.51703190e-01,5.08107830e-05
6.02110000e+04,1.51467950e-01,1.51417791e-01,5.01587683e-05
6.02210000e+04,1.51086638e-01,1.51036877e-01,4.97606304e-05
6.02310000e+04,1.50814346e-01,1.50764896e-01,4.94497975e-05
6.02410000e+04,1.50577680e-01,1.50528464e-01,4.92156322e-05
6.02510000e+04,1.50374294e-01,1.50325222e-01,4.90721552e-05
6.02610000e+04,1.50191604e-01,1.50142638e-01,4.89660287e-05
6.02710000e+04,1.50027037e-01,1.49978150e-01,4.88871887e-05
6.02810000e+04,1.49881717e-01,1.49832884e-01,4.88328030e-05
6.02910000e+04,1.49747899e-01,1.49699107e-01,4.87923271e-05
6.03010000e+04,1.49626247e-01,1.49577485e-01,4.87624914e-05
6.03020000e+04,6.71377206e+00,6.70235965e+00,1.14124110e-02
6.03120000e+04,5.36762414e-01,5.36487045e-01,2.75369166e-04
6.03220000e+04,2.97817476e-01,2.97588823e-01,2.28652498e-04
6.03320000e+04,1.94946928e-01,1.94716659e-01,2.30269062e-04
6.03420000e+04,1.67105515e-01,1.66968862e-01,1.36652603e-04
6.03520000e+04,1.61490443e-01,1.61378115e-01,1.12327994e-04
6.03620000e+04,1.52801510e-01,1.52698195e-01,1.03315712e-04
6.03720000e+04,1.54136050e-01,1.54044275e-01,9.17748097e-05
6.03820000e+04,1.51283947e-01,1.51198039e-01,8.59077353e-05
6.03920000e+04,1.51173344e-01,1.51092847e-01,8.04975541e-05
6.04020000e+04,1.49468775e-01,1.49391674e-01,7.71017188e-05
6.04120000e+04,1.49207865e-01,1.49134445e-01,7.34198957e-05
6.04220000e+04,1.48127667e-01,1.48056935e-01,7.07329812e-05
6.04320000e+04,1.47678829e-01,1.47610373e-01,6.84558846e-05
6.04420000e+04,1.46994589e-01,1.46927798e-01,6.67904454e-05
6.04520000e+04,1.46506593e-01,1.46441135e-01,6.54574430e-05
6.04620000e+04,1.46022013e-01,1.45957614e-01,6.43985431e-05
6.04720000e+04,1.45611225e-01,1.45547692e-01,6.35328348e-05
6.04820000e+04,1.45253046e-01,1.45190231e-01,6.28148113e-05
6.04920000e+04,1.44921279e-01,1.44859062e-01,6.22170120e-05
6.05020000e+04,1.44631426e-01,1.44569716e-01,6.17097391e-05
6.05120000e+04,1.44566049e-01,1.44505204e-01,6.08446947e-05
6.05220000e+04,1.44213406e-01,1.44153234e-01,6.01727735e-05
6.05320000e+04,1.43953223e-01,1.43893657e-01,5.95664949e-05
6.05420000e+04,1.43713070e-01,1.43654009e-01,5.90603403e-05
6.05520000e+04,1.43522515e-01,1.43463889e-01,5.86262870e-05
6.05620000e+04,1.43345333e-01,1.43287084e-01,5.82486614e-05
6.05720000e+04,1.43183794e-01,1.43125876e-01,5.79178707e-05
6.05820000e+04,1.43037791e-01,1.42980166e-01,5.76250572e-05
6.05920000e+04,1.42910149e-01,1.42852787e-01,5.73618640e-05
6.06020000e+04,1.42791676e-01,1.42734550e-01,5.71255802e-05
6.06030000e+04,6.62529935e+00,6.61422627e+00,1.10730758e-02
6.06130000e+04,6.17546627e-01,6.17223056e-01,3.23571609e-04
6.06230000e+04,3.10636343e-01,3.10388254e-01,2.48089044e-04
6.06330000e+04,1.96804825e-01,1.96577547e-01,2.27278224e-04
6.06430000e+04,1.70064196e-01,1.69918724e-01,1.45471971e-04
6.06530000e+04,1.55108478e-01,1.54982668e-01,1.25810637e-04
6.06630000e+04,1.48674127e-01,1.48559607e-01,1.14519388e-04
6.06730000e+04,1.50073903e-01,1.49968114e-01,1.05788629e-04
6.06830000e+04,1.47104107e-01,1.47005348e-01,9.87587729e-05
6.06930000e+04,1.47251991e-01,1.47158398e-01,9.35935223e-05
6.07030000e+04,1.46015766e-01,1.45926201e-01,8.95649659e-05
6.07130000e+04,1.45500554e-01,1.45414658e-01,8.58959624e-05
6.07230000e+04,1.44884961e-01,1.44802088e-01,8.28723264e-05
6.07330000e+04,1.44717865e-01,1.44637409e-01,8.04563212e-05
6.07430000e+04,1.44455383e-01,1.44376763e-01,7.86207794e-05
6.07530000e+04,1.44333066e-01,1.44255928e-01,7.71378784e-05
6.07630000e+04,1.44218156e-01,1.44142220e-01,7.59364051e-05
6.07730000e+04,1.44103958e-01,1.44029015e-01,7.49429989e-05
6.07830000e+04,1.44013310e-01,1.43939208e-01,7.41024433e-05
6.07930000e+04,1.43921785e-01,1.43848397e-01,7.33873127e-05
6.08030000e+04,1.43838747e-01,1.43765977e-01,7.27699509e-05
6.08130000e+04,1.43808505e-01,1.43736620e-01,7.18846260e-05
6.08230000e+04,1.43544056e-01,1.43472934e-01,7.11213993e-05
6.08330000e+04,1.43403875e-01,1.43333450e-01,7.04251405e-05
6.08430000e+04,1.43277874e-01,1.43208046e-01,6.98286675e-05
6.08530000e+04,1.43191895e-01,1.43122587e-01,6.93075398e-05
6.08630000e+04,1.43113423e-01,1.43044577e-01,6.88455218e-05
6.08730000e+04,1.43038818e-01,1.42970385e-01,6.84330026e-05
6.08830000e+04,1.42973084e-01,1.42905022e-01,6.80622554e-05
6.08930000e+04,1.42911625e-01,1.42843899e-01,6.77263469e-05
6.09030000e+04,1.42853962e-01,1.42786542e-01,6.74205973e-05
6.09040000e+04,6.41424682e+00,6.40354455e+00,1.07022658e-02
6.09140000e+04,5.17662052e-01,5.17355926e-01,3.06125878e-04
6.09240000e+04,2.79629715e-01,2.79364885e-01,2.64830254e-04
6.09340000e+04,1.84541005e-01,1.84278237e-01,2.62767688e-04
6.09440000e+04,1.54761976e-01,1.54587815e-01,1.74160859e-04
6.09540000e+04,1.51018663e-01,1.50867603e-01,1.51060377e-04
6.09640000e+04,1.40682177e-01,1.40540793e-01,1.41383835e-04
6.09740000e+04,1.42825519e-01,1.42695832e-01,1.29686448e-04
6.09840000e+04,1.39400844e-01,1.39277741e-01,1.23102316e-04
6.09940000e+04,1.39505021e-01,1.39388035e-01,1.16985611e-04
6.10040000e+04,1.37671075e-01,1.37558300e-01,1.12775645e-04
6.10140000e+04,1.37291585e-01,1.37183195e-01,1.08389992e-04
6.10240000e+04,1.36340271e-01,1.36235498e-01,1.04773260e-04
6.10340000e+04,1.35891995e-01,1.35790320e-01,1.01674730e-04
6.10440000e+04,1.35270330e-01,1.35171153e-01,9.91764482e-05
6.10540000e+04,1.34812006e-01,1.34714933e-01,9.70730543e-05
6.10640000e+04,1.34365548e-01,1.34270262e-01,9.52857573e-05
6.10740000e+04,1.33979623e-01,1.33885878e-01,9.37444889e-05
6.10840000e+04,1.33647694e-01,1.33555295e-01,9.23992658e-05
6.10940000e+04,1.33339327e-01,1.33248109e-01,9.12185185e-05
6.11040000e+04,1.33069609e-01,1.32979439e-01,9.01702301e-05
6.11140000e+04,1.32916337e-01,1.32827454e-01,8.88838430e-05
6.11240000e+04,1.32632161e-01,1.32544470e-01,8.76911162e-05
6.11340000e+04,1.32374988e-01,1.32288381e-01,8.66063492e-05
6.11440000e+04,1.32147572e-01,1.32061927e-01,8.56457053e-05
6.11540000e+04,1.31975298e-01,1.31890513e-01,8.47844909e-05
6.11640000e+04,1.31807029e-01,1.31723017e-01,8.40126864e-05
6.11740000e+04,1.31653138e-01,1.31569822e-01,8.33152860e-05
6.11840000e+04,1.31516192e-01,1.31433512e-01,8.26795690e-05
6.11940000e+04,1.31391596e-01,1.31309495e-01,8.21007125e-05
6.12040000e+04,1.31278646e-01,1.31197073e-01,8.15723900e-05
6.12050000e+04,6.34800326e+00,6.33767859e+00,1.03246768e-02
6.12150000e+04,5.79786535e-01,5.79439475e-01,3.47059380e-04
6.12250000e+04,2.87595378e-01,2.87318659e-01,2.76719488e-04
6.12350000e+04,1.76018154e-01,1.75774084e-01,2.44070318e-04
6.12450000e+04,1.49284174e-01,1.49112791e-01,1.71382540e-04
6.12550000e+04,1.34356236e-01,1.34208242e-01,1.47994367e-04
6.12650000e+04,1.27948398e-01,1.27811031e-01,1.37366958e-04
6.12750000e+04,1.29381889e-01,1.29254130e-01,1.27759270e-04
6.12850000e+04,1.26737327e-01,1.26616640e-01,1.20686847e-04
6.12950000e+04,1.26831905e-01,1.26716643e-01,1.15262346e-04
6.13050000e+04,1.25816606e-01,1.25705590e-01,1.11015867e-04
6.13150000e+04,1.25143054e-01,1.25035913e-01,1.07140616e-04
6.13250000e+04,1.24684805e-01,1.24581043e-01,1.03762158e-04
6.13350000e+04,1.24584707e-01,1.24483728e-01,1.00978993e-04
6.13450000e+04,1.24414655e-01,1.24315903e-01,9.87511861e-05
6.13550000e+04,1.24372661e-01,1.24275763e-01,9.68976652e-05
6.13650000e+04,1.24328884e-01,1.24233538e-01,9.53459223e-05
6.13750000e+04,1.24285117e-01,1.24191092e-01,9.40248061e-05
6.13850000e+04,1.24254552e-01,1.24161672e-01,9.28802525e-05
6.13950000e+04,1.24222203e-01,1.24130321e-01,9.18820560e-05
6.14050000e+04,1.24193129e-01,1.24102129e-01,9.10009032e-05
6.14150000e+04,1.24122252e-01,1.24032307e-01,8.99449398e-05
6.14250000e+04,1.23961706e-01,1.23872790e-01,8.89165637e-05
6.14350000e+04,1.23876149e-01,1.23788182e-01,8.79674994e-05
6.14450000e+04,1.23802829e-01,1.23715704e-01,8.71249238e-05
6.14550000e+04,1.23763245e-01,1.23676880e-01,8.63654994e-05
6.14650000e+04,1.23727043e-01,1.23641361e-01,8.56817865e-05
6.14750000e+04,1.23689096e-01,1.23604031e-01,8.50647720e-05
6.14850000e+04,1.23658829e-01,1.23574328e-01,8.45005786e-05
6.14950000e+04,1.23630288e-01,1.23546301e-01,8.39874023e-05
6.15050000e+04,1.23600457e-01,1.23516940e-01,8.35167748e-05
6.15060000e+04,6.15784315e+00,6.14788317e+00,9.95997861e-03
6.15160000e+04,4.93907114e-01,4.93591983e-01,3.15131611e-04
6.15260000e+04,2.65495734e-01,2.65220803e-01,2.74931105e-04
6.15360000e+04,1.67352655e-01,1.67078151e-01,2.74503467e-04
6.15460000e+04,1.38682673e-01,1.38492205e-01,1.90468051e-04
6.15560000e+04,1.34089901e-01,1.33920466e-01,1.69434515e-04
6.15660000e+04,1.24018720e-01,1.23859318e-01,1.59402371e-04
6.15760000e+04,1.25635308e-01,1.25486719e-01,1.48588270e-04
6.15860000e+04,1.22180824e-01,1.22038950e-01,1.41873873e-04
6.15960000e+04,1.22119860e-01,1.21983974e-01,1.35886013e-04
6.16060000e+04,1.20378777e-01,1.20247250e-01,1.31527576e-04
6.16160000e+04,1.19887340e-01,1.19760189e-01,1.27151056e-04
6.16260000e+04,1.19048057e-01,1.18924652e-01,1.23405027e-04
6.16360000e+04,1.18611914e-01,1.18491749e-01,1.20164510e-04
6.16460000e+04,1.18055735e-01,1.17938264e-01,1.17470741e-04
6.16560000e+04,1.17632676e-01,1.17517513e-01,1.15163331e-04
6.16660000e+04,1.17237248e-01,1.17124083e-01,1.13165569e-04
6.16760000e+04,1.16891258e-01,1.16779841e-01,1.11416880e-04
6.16860000e+04,1.16595786e-01,1.16485917e-01,1.09869238e-04
6.16960000e+04,1.16322854e-01,1.16214360e-01,1.08494175e-04
6.17060000e+04,1.16086058e-01,1.15978796e-01,1.07262058e-04
6.17160000e+04,1.15889881e-01,1.15784023e-01,1.05858312e-04
6.17260000e+04,1.15671071e-01,1.15566570e-01,1.04501400e-04
6.17360000e+04,1.15438607e-01,1.15335344e-01,1.03263701e-04
6.17460000e+04,1.15236385e-01,1.15134235e-01,1.02150232e-04
6.17560000e+04,1.15082325e-01,1.14981180e-01,1.01144763e-04
6.17660000e+04,1.14932614e-01,1.14832379e-01,1.00234533e-04
6.17760000e+04,1.14795840e-01,1.14696436e-01,9.94045137e-05
6.17860000e+04,1.14675619e-01,1.14576972e-01,9.86470082e-05
6.17960000e+04,1.14566605e-01,1.14468653e-01,9.79522579e-05
6.18060000e+04,1.14466246e-01,1.14368931e-01,9.73151969e-05
6.18070000e+04,6.09579302e+00,6.08619284e+00,9.60017816e-03
6.18170000e+04,5.48792000e-01,5.48442301e-01,3.49699711e-04
6.18270000e+04,2.70433898e-01,2.70147489e-01,2.86409882e-04
6.18370000e+04,1.57238361e-01,1.56988179e-01,2.50182287e-04
6.18470000e+04,1.31215608e-01,1.31031253e-01,1.84354332e-04
6.18570000e+04,1.15922080e-01,1.15761983e-01,1.60097321e-04
6.18670000e+04,1.09959252e-01,1.09809151e-01,1.50101497e-04
6.18770000e+04,1.10841619e-01,1.10701016e-01,1.40603138e-04
6.18870000e+04,1.08668984e-01,1.08535174e-01,1.33809673e-04
6.18970000e+04,1.08568900e-01,1.08440350e-01,1.28549552e-04
6.19070000e+04,1.07751361e-01,1.07626981e-01,1.24379920e-04
6.19170000e+04,1.06984878e-01,1.06864249e-01,1.20628986e-04
6.19270000e+04,1.06638807e-01,1.06521511e-01,1.17295908e-04
6.19370000e+04,1.06547431e-01,1.06432922e-01,1.14508941e-04
