0.00000000e+00,2.74464763e+01
1.00000000e+01,6.28162318e+00
2.00000000e+01,3.83322175e+00
3.00000000e+01,3.18429652e+00
4.00000000e+01,1.98004167e+00
5.00000000e+01,1.31944334e+00
6.00000000e+01,9.85969787e-01
7.00000000e+01,7.47254299e-01
8.00000000e+01,5.99912446e-01
9.00000000e+01,5.03714749e-01
1.00000000e+02,4.81945086e-01
1.10000000e+02,3.30972227e-01
1.20000000e+02,2.27454167e-01
1.30000000e+02,1.96586866e-01
1.40000000e+02,1.37956916e-01
1.50000000e+02,1.23189062e-01
1.60000000e+02,8.99950365e-02
1.70000000e+02,6.31844219e-02
1.80000000e+02,4.68430922e-02
1.90000000e+02,4.59531697e-02
2.00000000e+02,4.15324077e-02
2.10000000e+02,3.18636821e-02
2.20000000e+02,2.85007241e-02
2.30000000e+02,3.09928453e-02
2.40000000e+02,2.71260373e-02
2.50000000e+02,2.52029787e-02
2.60000000e+02,3.32690192e-02
2.70000000e+02,4.12467295e-02
2.80000000e+02,2.17237352e-02
2.90000000e+02,1.56918858e-02
3.00000000e+02,2.63531110e-02
3.10000000e+02,4.22944604e-02
3.20000000e+02,4.77473230e-02
3.30000000e+02,3.16447638e-02
3.40000000e+02,1.23100274e-02
3.50000000e+02,1.80141996e-02
3.60000000e+02,2.83687554e-02
3.70000000e+02,1.22317086e-02
3.80000000e+02,7.81843885e-03
3.90000000e+02,6.71098727e-03
4.00000000e+02,1.91139770e-02
4.10000000e+02,1.03810860e-02
4.20000000e+02,3.87623569e-02
4.30000000e+02,9.47946368e-03
4.40000000e+02,1.12442805e-02
4.50000000e+02,1.07307095e-02
4.60000000e+02,6.59725180e-03
4.70000000e+02,2.30323450e-02
4.80000000e+02,9.41563864e-03
4.90000000e+02,5.55533590e-03
5.00000000e+02,2.10260279e-02
5.10000000e+02,2.34661207e-02
5.20000000e+02,3.33405786e-02
5.30000000e+02,1.52286950e-02
5.40000000e+02,5.88423095e-03
5.50000000e+02,1.03490717e-02
5.60000000e+02,3.94990309e-03
5.70000000e+02,4.46599579e-03
5.80000000e+02,4.74856118e-03
5.90000000e+02,5.12647369e-03
6.00000000e+02,2.99065057e-02
6.10000000e+02,1.41166718e-02
6.20000000e+02,4.49086068e-03
6.30000000e+02,2.17654617e-02
6.40000000e+02,7.85403633e-03
6.50000000e+02,2.93844366e-03
6.60000000e+02,7.15291384e-03
6.70000000e+02,2.27853432e-02
6.80000000e+02,6.84383672e-03
6.90000000e+02,5.81580251e-03
7.00000000e+02,1.66387040e-02
7.10000000e+02,5.57998709e-03
7.20000000e+02,2.50767049e-02
7.30000000e+02,2.83557645e-02
7.40000000e+02,8.06362235e-03
7.50000000e+02,3.64677447e-03
7.60000000e+02,2.53357684e-03
7.70000000e+02,9.94988310e-03
7.80000000e+02,3.43602832e-03
7.90000000e+02,9.83354733e-03
8.00000000e+02,4.41770213e-03
8.10000000e+02,1.71832717e-02
8.20000000e+02,6.09669262e-03
8.30000000e+02,2.81827116e-03
8.40000000e+02,2.07637495e-03
8.50000000e+02,3.17954846e-03
8.60000000e+02,2.54634299e-02
8.70000000e+02,7.87354799e-03
8.80000000e+02,3.13372027e-03
8.90000000e+02,2.06334048e-03
9.00000000e+02,8.28074137e-03
9.10000000e+02,3.34078602e-03
9.20000000e+02,5.71939976e-03
9.30000000e+02,8.71444662e-03
9.40000000e+02,1.15475637e-02
9.50000000e+02,4.99464231e-03
9.60000000e+02,1.18497598e-02
9.70000000e+02,5.31007473e-03
9.80000000e+02,5.93152750e-03
9.90000000e+02,2.35214544e-03
1.00000000e+03,1.32575378e-03
1.01000000e+03,1.36019052e-03
1.02000000e+03,6.31917078e-03
1.03000000e+03,1.58239026e-02
1.04000000e+03,5.43393874e-03
1.05000000e+03,6.49715411e-03
1.06000000e+03,7.02557280e-03
1.07000000e+03,1.13164060e-02
1.08000000e+03,3.01522540e-03
1.09000000e+03,5.29758047e-03
1.10000000e+03,9.24992393e-03
1.11000000e+03,4.93804661e-03
1.12000000e+03,2.85908644e-03
1.13000000e+03,2.29693334e-03
1.14000000e+03,1.69864523e-03
1.15000000e+03,3.01336821e-03
1.16000000e+03,2.32763480e-03
1.17000000e+03,2.80749251e-03
1.18000000e+03,6.53028933e-03
1.19000000e+03,4.35517045e-03
1.20000000e+03,1.61114161e-03
1.21000000e+03,2.50258044e-03
1.22000000e+03,5.96554299e-03
1.23000000e+03,7.58519446e-03
1.24000000e+03,1.35740418e-02
1.25000000e+03,3.98218192e-03
1.26000000e+03,2.07794340e-03
1.27000000e+03,6.96539442e-03
1.28000000e+03,1.71698500e-03
1.29000000e+03,2.07538802e-03
1.30000000e+03,2.03674544e-03
1.31000000e+03,7.41993555e-03
1.32000000e+03,9.20130925e-03
1.33000000e+03,2.44657598e-03
1.34000000e+03,4.41486256e-03
1.35000000e+03,6.69514269e-03
1.36000000e+03,2.63466338e-03
1.37000000e+03,2.15398679e-03
1.38000000e+03,7.51128931e-03
1.39000000e+03,4.38033319e-03
1.40000000e+03,3.26095499e-03
1.41000000e+03,4.21670170e-03
1.42000000e+03,6.90032982e-03
1.43000000e+03,3.63571752e-03
1.44000000e+03,2.00339158e-03
1.45000000e+03,1.22037145e-03
1.46000000e+03,4.49288779e-03
1.47000000e+03,6.85878607e-03
1.48000000e+03,4.40423187e-03
1.49000000e+03,3.22296156e-03
1.50000000e+03,2.40906981e-03
1.51000000e+03,1.03105859e-02
1.52000000e+03,4.09596218e-03
1.53000000e+03,9.44809361e-03
1.54000000e+03,4.36060538e-03
1.55000000e+03,3.93318605e-03
1.56000000e+03,3.73598602e-03
1.57000000e+03,5.94229202e-03
1.58000000e+03,2.53582148e-03
1.59000000e+03,8.67261461e-03
1.60000000e+03,2.34187667e-03
1.61000000e+03,1.43655633e-03
1.62000000e+03,3.54598498e-03
1.63000000e+03,2.28734096e-03
1.64000000e+03,5.79780424e-03
1.65000000e+03,2.22531699e-03
1.66000000e+03,2.45059564e-03
1.67000000e+03,3.57504379e-03
1.68000000e+03,8.76685667e-03
1.69000000e+03,5.74449812e-03
1.70000000e+03,4.16897025e-03
1.71000000e+03,1.42102238e-03
1.72000000e+03,3.75442570e-03
1.73000000e+03,3.39012333e-03
1.74000000e+03,4.37384420e-03
1.75000000e+03,6.57744976e-03
1.76000000e+03,4.27643234e-03
1.77000000e+03,6.73611881e-03
1.78000000e+03,1.97865293e-03
1.79000000e+03,8.81354903e-04
1.80000000e+03,8.58311589e-04
1.81000000e+03,1.68434384e-03
1.82000000e+03,1.66272689e-03
1.83000000e+03,6.16861458e-03
1.84000000e+03,5.41790027e-03
1.85000000e+03,3.70598729e-03
1.86000000e+03,6.56795507e-03
1.87000000e+03,3.09595566e-03
1.88000000e+03,6.71865955e-03
1.89000000e+03,3.20883671e-03
1.90000000e+03,4.43483775e-03
1.91000000e+03,1.75799576e-03
1.92000000e+03,3.53968403e-03
1.93000000e+03,1.85997985e-03
1.94000000e+03,4.16020578e-03
1.95000000e+03,3.56286457e-03
1.96000000e+03,5.81445464e-03
1.97000000e+03,1.52807416e-03
1.98000000e+03,1.18144019e-03
1.99000000e+03,3.40052795e-03
2.00000000e+03,3.34509351e-03
2.01000000e+03,4.52684079e-03
2.02000000e+03,1.55706174e-03
2.03000000e+03,3.68801683e-03
2.04000000e+03,4.17985231e-03
2.05000000e+03,2.15479716e-03
2.06000000e+03,1.32931433e-03
2.07000000e+03,1.10706740e-03
2.08000000e+03,2.92423869e-03
2.09000000e+03,8.06503754e-03
2.10000000e+03,3.84094873e-03
2.11000000e+03,5.43989873e-03
2.12000000e+03,2.21470898e-03
2.13000000e+03,3.03916976e-03
2.14000000e+03,1.13013073e-03
2.15000000e+03,6.93882996e-04
2.16000000e+03,3.56193008e-03
2.17000000e+03,4.57431860e-03
2.18000000e+03,4.36501294e-03
2.19000000e+03,5.36793507e-03
2.20000000e+03,3.17110619e-03
2.21000000e+03,2.37824145e-03
2.22000000e+03,1.71446519e-03
2.23000000e+03,1.26573629e-03
2.24000000e+03,1.48685364e-03
2.25000000e+03,8.47742746e-03
2.26000000e+03,3.27614552e-03
2.27000000e+03,4.27790223e-03
2.28000000e+03,2.90917861e-03
2.29000000e+03,7.90541916e-04
2.30000000e+03,7.48144149e-04
2.31000000e+03,2.25560785e-03
2.32000000e+03,4.04990645e-03
2.33000000e+03,2.82935289e-03
2.34000000e+03,2.02517319e-03
2.35000000e+03,2.63134195e-03
2.36000000e+03,2.61391295e-03
2.37000000e+03,4.59358231e-03
2.38000000e+03,5.87615073e-03
2.39000000e+03,4.23260460e-03
2.40000000e+03,2.64090859e-03
2.41000000e+03,2.45375336e-03
2.42000000e+03,1.46960048e-03
2.43000000e+03,2.48039471e-03
2.44000000e+03,2.37484562e-03
2.45000000e+03,3.11028178e-03
2.46000000e+03,2.15840182e-03
2.47000000e+03,1.14656731e-03
2.48000000e+03,3.58575170e-03
2.49000000e+03,6.16224525e-03
2.50000000e+03,5.31967387e-03
2.51000000e+03,3.85272567e-03
2.52000000e+03,3.40282788e-03
2.53000000e+03,2.19314978e-03
2.54000000e+03,1.03888612e-03
2.55000000e+03,9.12289369e-04
2.56000000e+03,8.05009271e-04
2.57000000e+03,3.34210274e-03
2.58000000e+03,1.53416769e-03
2.59000000e+03,3.38539378e-03
2.60000000e+03,3.57697572e-03
2.61000000e+03,3.32868668e-03
2.62000000e+03,7.11428969e-03
2.63000000e+03,3.14382136e-03
2.64000000e+03,1.17756667e-03
2.65000000e+03,8.87400558e-04
2.66000000e+03,9.76654296e-04
2.67000000e+03,1.20472474e-03
2.68000000e+03,1.70722029e-03
2.69000000e+03,3.08892991e-03
2.70000000e+03,2.08439599e-03
2.71000000e+03,4.99463996e-03
2.72000000e+03,3.23882600e-03
2.73000000e+03,3.98018264e-03
2.74000000e+03,2.01042772e-03
2.75000000e+03,2.64528639e-03
2.76000000e+03,1.40683218e-03
2.77000000e+03,1.56415481e-03
2.78000000e+03,1.24078938e-03
2.79000000e+03,1.88650250e-03
2.80000000e+03,3.75687429e-03
2.81000000e+03,3.02284047e-03
2.82000000e+03,3.30879979e-03
2.83000000e+03,3.68293580e-03
2.84000000e+03,1.25144798e-03
2.85000000e+03,2.88485451e-03
2.86000000e+03,1.64341305e-03
2.87000000e+03,1.79559910e-03
2.88000000e+03,1.60424793e-03
2.89000000e+03,2.12037373e-03
2.90000000e+03,1.89367237e-03
2.91000000e+03,2.91073391e-03
2.92000000e+03,3.56689238e-03
2.93000000e+03,1.69735945e-03
2.94000000e+03,1.31257080e-03
2.95000000e+03,1.54024580e-03
2.96000000e+03,3.85491243e-03
2.97000000e+03,1.80810991e-03
2.98000000e+03,1.56335004e-03
2.99000000e+03,3.08144556e-03
3.00000000e+03,1.56514093e-03
3.01000000e+03,5.15410921e-03
3.02000000e+03,1.92991945e-03
3.03000000e+03,2.88149173e-03
3.04000000e+03,1.27122736e-03
3.05000000e+03,2.53355550e-03
3.06000000e+03,1.99751501e-03
3.07000000e+03,8.31402477e-04
3.08000000e+03,1.05471117e-03
3.09000000e+03,4.56816526e-04
3.10000000e+03,2.21773390e-03
3.11000000e+03,4.75021193e-03
3.12000000e+03,4.16422561e-03
3.13000000e+03,2.22436312e-03
3.14000000e+03,1.22960684e-03
3.15000000e+03,2.99978723e-03
3.16000000e+03,8.48920017e-04
3.17000000e+03,9.68112729e-04
3.18000000e+03,1.53932562e-03
3.19000000e+03,1.10575348e-03
3.20000000e+03,1.83468076e-03
3.21000000e+03,2.11750439e-03
3.22000000e+03,4.48585410e-03
3.23000000e+03,2.47940688e-03
3.24000000e+03,2.16140632e-03
3.25000000e+03,2.03103767e-03
3.26000000e+03,1.40227369e-03
3.27000000e+03,9.59491174e-04
3.28000000e+03,4.67992270e-03
3.29000000e+03,2.04967585e-03
3.30000000e+03,2.06755881e-03
3.31000000e+03,1.43840349e-03
3.32000000e+03,6.61627416e-04
3.33000000e+03,3.71582580e-04
3.34000000e+03,1.32551419e-03
3.35000000e+03,3.14266443e-03
3.36000000e+03,3.92035164e-03
3.37000000e+03,2.99177870e-03
3.38000000e+03,2.32910820e-03
3.39000000e+03,2.01159182e-03
3.40000000e+03,2.35159532e-03
3.41000000e+03,1.41222618e-03
3.42000000e+03,1.01963049e-03
3.43000000e+03,1.83698719e-03
3.44000000e+03,7.95601792e-04
3.45000000e+03,2.12694236e-03
3.46000000e+03,2.00114351e-03
3.47000000e+03,4.11525658e-03
3.48000000e+03,3.38968225e-03
3.49000000e+03,1.71067971e-03
3.50000000e+03,9.20631959e-04
3.51000000e+03,6.34822983e-04
3.52000000e+03,9.13085130e-04
3.53000000e+03,2.99383531e-03
3.54000000e+03,3.06681150e-03
3.55000000e+03,1.80926446e-03
3.56000000e+03,1.05714524e-03
3.57000000e+03,8.16621491e-04
3.58000000e+03,9.35838718e-04
3.59000000e+03,2.09761836e-03
3.60000000e+03,1.36903503e-03
3.61000000e+03,1.20288135e-03
3.62000000e+03,1.24183449e-03
3.63000000e+03,2.63938447e-03
3.64000000e+03,1.28212279e-03
3.65000000e+03,1.79714459e-03
3.66000000e+03,8.29542569e-04
3.67000000e+03,4.03797589e-03
3.68000000e+03,1.67552971e-03
3.69000000e+03,4.75437935e-03
3.70000000e+03,3.78240996e-03
3.71000000e+03,3.18018714e-03
3.72000000e+03,1.69882736e-03
3.73000000e+03,7.60639847e-04
3.74000000e+03,6.90471277e-04
3.75000000e+03,1.27592329e-03
3.76000000e+03,1.06353748e-03
3.77000000e+03,1.23772932e-03
3.78000000e+03,1.75702826e-03
3.79000000e+03,2.43511149e-03
3.80000000e+03,1.27893427e-03
3.81000000e+03,1.50073637e-03
3.82000000e+03,4.11898965e-04
3.83000000e+03,6.15729853e-04
3.84000000e+03,9.60911009e-04
3.85000000e+03,7.59152812e-04
3.86000000e+03,1.05498750e-03
3.87000000e+03,1.82824296e-03
3.88000000e+03,4.12160918e-03
3.89000000e+03,3.27020063e-03
3.90000000e+03,7.37437307e-04
3.91000000e+03,4.86192648e-04
3.92000000e+03,6.01876467e-04
3.93000000e+03,1.64894454e-03
3.94000000e+03,9.04669675e-04
3.95000000e+03,2.62757354e-03
3.96000000e+03,1.22032683e-03
3.97000000e+03,1.45343717e-03
3.98000000e+03,1.57094374e-03
3.99000000e+03,1.82766827e-03
4.00000000e+03,1.35886214e-03
4.01000000e+03,6.21061496e-04
4.02000000e+03,1.08363307e-03
4.03000000e+03,1.47675953e-03
4.04000000e+03,1.60628116e-03
4.05000000e+03,1.67941575e-03
4.06000000e+03,9.50262927e-04
4.07000000e+03,8.76293172e-04
4.08000000e+03,1.64079831e-03
4.09000000e+03,3.41179494e-03
4.10000000e+03,1.39041572e-03
4.11000000e+03,1.85570567e-03
4.12000000e+03,1.37636572e-03
4.13000000e+03,4.20661531e-04
4.14000000e+03,5.21641738e-04
4.15000000e+03,1.79661870e-03
4.16000000e+03,9.44506534e-04
4.17000000e+03,1.38084404e-03
4.18000000e+03,1.92800692e-03
4.19000000e+03,9.58017568e-04
4.20000000e+03,1.02607623e-03
4.21000000e+03,1.39171391e-03
4.22000000e+03,1.83213236e-03
4.23000000e+03,1.05666194e-03
4.24000000e+03,1.55395630e-03
4.25000000e+03,1.34663639e-03
4.26000000e+03,2.44925128e-03
4.27000000e+03,9.22849290e-04
4.28000000e+03,7.17077934e-04
4.29000000e+03,5.96519896e-04
4.30000000e+03,1.93407035e-03
4.31000000e+03,1.61229157e-03
4.32000000e+03,1.11637890e-03
4.33000000e+03,1.21798600e-03
4.34000000e+03,1.37297933e-03
4.35000000e+03,1.84607456e-03
4.36000000e+03,5.63128597e-04
4.37000000e+03,1.37673861e-03
4.38000000e+03,7.92699697e-04
4.39000000e+03,1.96995114e-03
4.40000000e+03,1.30338905e-03
4.41000000e+03,2.12419824e-03
4.42000000e+03,2.12718081e-03
4.43000000e+03,1.20284280e-03
4.44000000e+03,5.11499775e-04
4.45000000e+03,3.47910721e-04
