0.00000000e+00,0.00000000e+00,8.35896691e-04,8.76387162e-04,8.33369186e-04,6.08485506e-04
1.00000000e-02,2.73890285e-01,3.92319369e-03,4.09248658e-03,3.80750634e-03,6.88998282e-02
2.00000000e-02,1.67614526e-01,7.48403305e-03,7.92041719e-03,7.45224752e-03,5.37811656e-02
3.00000000e-02,1.49343209e-01,1.17497290e-02,1.23754352e-02,1.17811076e-02,5.64686984e-02
4.00000000e-02,1.44149020e-01,1.67542222e-02,1.73966898e-02,1.68303763e-02,6.08137332e-02
5.00000000e-02,1.43578358e-01,2.24469390e-02,2.29157822e-02,2.25649145e-02,6.52707092e-02
6.00000000e-02,1.45928012e-01,2.87482655e-02,2.88854601e-02,2.89338820e-02,6.96813948e-02
7.00000000e-02,1.51755606e-01,3.55919873e-02,3.52783568e-02,3.59090487e-02,7.40801401e-02
8.00000000e-02,1.59504458e-01,4.29250523e-02,4.20923498e-02,4.34781946e-02,7.83689328e-02
9.00000000e-02,1.66862352e-01,5.06991200e-02,4.92866661e-02,5.16225781e-02,8.19980502e-02
1.00000000e-01,1.75175351e-01,5.89032825e-02,5.68170406e-02,6.03244476e-02,8.56121480e-02
1.10000000e-01,1.85744725e-01,6.75809100e-02,6.46696791e-02,6.95784997e-02,8.90020579e-02
1.20000000e-01,1.95757720e-01,7.67803326e-02,7.28420012e-02,7.94053666e-02,9.21628013e-02
1.30000000e-01,2.03620531e-01,8.65610719e-02,8.13298833e-02,8.98359425e-02,9.47626881e-02
1.40000000e-01,2.11424235e-01,9.69760917e-02,9.01380867e-02,1.00882348e-01,9.68205951e-02
1.50000000e-01,2.19531924e-01,1.08076302e-01,9.92616057e-02,1.12532944e-01,9.85536009e-02
1.60000000e-01,2.26995756e-01,1.19886850e-01,1.08699099e-01,1.24730772e-01,9.99618866e-02
1.70000000e-01,2.34303300e-01,1.32403087e-01,1.18454430e-01,1.37447008e-01,1.01221606e-01
1.80000000e-01,2.41687588e-01,1.45604675e-01,1.28523047e-01,1.50632327e-01,1.02502029e-01
1.90000000e-01,2.47265840e-01,1.59453208e-01,1.38931089e-01,1.64262621e-01,1.03845037e-01
2.00000000e-01,2.53490548e-01,1.73919360e-01,1.49711367e-01,1.78294824e-01,1.05353911e-01
