7.426806603092700243e+02,7.821029381351545453e+02,7.860157991806045175e+02,8.398858885467052460e+02,8.172356934547424316e+02,8.000173629457131028e+02,8.377020962936803699e+02,8.648809777470305562e+02,8.532879370972514153e+02,8.329373092036694288e+02
2.681709846295416355e+01,2.723391298949718475e+01,3.220795767288655043e+01,3.138952648080885410e+01,3.307618762552738190e+01,2.740994979348033667e+01,2.728910078108310699e+01,2.987671293504536152e+01,3.137283022422343493e+01,2.704614108894020319e+01
2.439832029305398464e+01,2.477427084650844336e+01,2.787209632247686386e+01,2.762562054768204689e+01,3.282938172854483128e+01,2.466589109320193529e+01,3.284493059944361448e+01,3.050655303243547678e+01,3.149634731374680996e+01,2.904342744871973991e+01
2.570434987172484398e+01,2.514888003002852201e+01,2.645010900869965553e+01,2.788312934152781963e+01,3.370731975603848696e+01,2.934248824138194323e+01,2.876458724401891232e+01,3.239221193455159664e+01,3.258647269941866398e+01,3.503040659707039595e+01
2.783745248336344957e+01,3.392818512488156557e+01,2.949177697394043207e+01,3.631254284083843231e+01,2.761175475735217333e+01,3.421553410682827234e+01,3.324394472222775221e+01,3.157783190812915564e+01,2.836008316185325384e+01,3.282122678402811289e+01
2.566736227739602327e+01,2.659696263074874878e+01,2.542711827252060175e+01,3.376038778107613325e+01,3.468154684361070395e+01,2.671083237230777740e+01,2.773292198963463306e+01,2.917204210069030523e+01,2.817471519485116005e+01,3.136523352935910225e+01
2.606821545865386724e+01,2.496240056026726961e+01,2.578836535662412643e+01,3.588362346682697535e+01,2.546189131308346987e+01,2.561233933642506599e+01,2.832841696776449680e+01,2.755590571649372578e+01,3.588011354766786098e+01,3.097601083666086197e+01
2.451442960184067488e+01,2.847729140520095825e+01,3.430123354773968458e+01,3.057806229684501886e+01,2.410405578929930925e+01,2.559924380853772163e+01,2.748047703597694635e+01,3.133867330476641655e+01,2.866958477720618248e+01,3.363405802287161350e+01
3.279984033107757568e+01,2.865392841026186943e+01,2.771429670229554176e+01,2.883868687693029642e+01,2.611307597346603870e+01,3.448750942852348089e+01,2.773671631235629320e+01,2.761602899990975857e+01,2.771997081860899925e+01,2.857420456781983376e+01
2.856921522412449121e+01,2.704068973101675510e+01,3.338095141574740410e+01,2.799133945163339376e+01,2.948929126653820276e+01,3.121968860272318125e+01,2.784768209140747786e+01,2.762396548409014940e+01,2.804026207234710455e+01,2.883511734008789062e+01
2.507098968140780926e+01,2.969397126603871584e+01,3.452769703883677721e+01,3.649812542367726564e+01,2.563050299230962992e+01,2.882221391983330250e+01,3.299722896143794060e+01,2.827177210897207260e+01,2.795585134718567133e+01,2.672193019185215235e+01
2.653522946406155825e+01,2.761232957430183887e+01,3.135526915919035673e+01,3.508159964345395565e+01,2.651045821513980627e+01,2.812376867979764938e+01,3.345054524671286345e+01,2.692428383044898510e+01,2.811219774838536978e+01,2.683464507199823856e+01
3.047080469224601984e+01,2.526645671948790550e+01,2.629874319955706596e+01,2.880146251339465380e+01,2.716567200329154730e+01,3.342957430798560381e+01,2.811663665995001793e+01,2.899471956770867109e+01,2.809541488904505968e+01,3.206863096822053194e+01
