7.580723319360986352e+02,7.777423879345878959e+02,7.922000659042969346e+02,7.660300613408908248e+02,7.933991419980302453e+02,7.753930845372378826e+02,7.816189370267093182e+02,7.784372643176466227e+02,7.648428636314347386e+02,8.248571133352816105e+02
4.621677818708121777e+01,4.341586466506123543e+01,3.847959858272224665e+01,4.456873029004782438e+01,4.947865246422588825e+01,4.490886645764112473e+01,4.886878021433949471e+01,3.886407790705561638e+01,4.082573980093002319e+01,4.594008812028914690e+01
4.156307309400290251e+01,3.841981592215597630e+01,5.041828041058033705e+01,3.688345271162688732e+01,4.907559572719037533e+01,4.824738003499805927e+01,4.109493005182594061e+01,4.251761425752192736e+01,3.995149905234575272e+01,4.214236784633249044e+01
4.089550434425473213e+01,3.922550435643643141e+01,4.678359576035290956e+01,3.684379094839096069e+01,4.043981414288282394e+01,4.036952518485486507e+01,4.153679920826107264e+01,3.944413097202777863e+01,4.356820548418909311e+01,4.740444125141948462e+01
4.030166785232722759e+01,3.960288946703076363e+01,4.168590698577463627e+01,4.496215010993182659e+01,4.074984487984329462e+01,4.106434422452002764e+01,4.890386428590863943e+01,4.346774622332304716e+01,4.478866482805460691e+01,3.934603096637874842e+01
4.546500983554869890e+01,4.535764803085476160e+01,3.740367969125509262e+01,4.583295107726007700e+01,4.085334156639873981e+01,3.768645541276782751e+01,4.708694109693169594e+01,4.516473350115120411e+01,4.183245409652590752e+01,4.602310233376920223e+01
4.731018906552344561e+01,4.580079596675932407e+01,4.619742878712713718e+01,4.252248137071728706e+01,4.729434672929346561e+01,4.095748812146484852e+01,3.942119388096034527e+01,3.993049948569387197e+01,3.870796303171664476e+01,4.465614456404000521e+01
4.311723711434751749e+01,3.942211254686117172e+01,4.839081848971545696e+01,3.746494140196591616e+01,4.108490207418799400e+01,3.811674054991453886e+01,3.822429757006466389e+01,3.930165666528046131e+01,5.080029024463146925e+01,4.032928693573921919e+01
4.133650332689285278e+01,4.718205503188073635e+01,4.574091041833162308e+01,4.180350441113114357e+01,4.091378494165837765e+01,3.912886839173734188e+01,3.767565490491688251e+01,3.818916323874145746e+01,4.579979420918971300e+01,4.103000922407954931e+01
5.168971216864883900e+01,3.830205423757433891e+01,3.977504815906286240e+01,3.872015487309545279e+01,4.140779603738337755e+01,4.432356300204992294e+01,4.910034756828099489e+01,3.796667767688632011e+01,3.968411925155669451e+01,5.079956908896565437e+01
5.428408623859286308e+01,4.531426368933171034e+01,3.869935806933790445e+01,3.842974691279232502e+01,4.426700379420071840e+01,3.908757985010743141e+01,4.772792139556258917e+01,3.781040779687464237e+01,4.018539219535887241e+01,5.033798195328563452e+01
5.286285816226154566e+01,3.944278245326131582e+01,4.675412859115749598e+01,4.669812394399195910e+01,4.477831708732992411e+01,3.829170152917504311e+01,4.941486433520913124e+01,3.967131424415856600e+01,4.057013160828500986e+01,4.623428927268832922e+01
5.065745149087160826e+01,3.989754499681293964e+01,4.031425300799310207e+01,4.736143170297145844e+01,4.766158404573798180e+01,3.931151498295366764e+01,4.934059090726077557e+01,4.807985408976674080e+01,4.015487295202910900e+01,4.646067419461905956e+01
5.345311536081135273e+01,4.913811533618718386e+01,3.977629942912608385e+01,4.073014169093221426e+01,3.976491374894976616e+01,4.641315178386867046e+01,4.722991278301924467e+01,4.851597265899181366e+01,3.927625790331512690e+01,4.468449375126510859e+01
5.109655597619712353e+01,4.659092368092387915e+01,4.205333000048995018e+01,4.578438521083444357e+01,3.787012769468128681e+01,3.807495909370481968e+01,4.256156732141971588e+01,4.797100698109716177e+01,4.767157601844519377e+01,5.068113229610025883e+01
5.105097987130284309e+01,4.642993979901075363e+01,3.890018410887569189e+01,4.490887996740639210e+01,3.939870546106249094e+01,3.984459666348993778e+01,4.846166403964161873e+01,4.306500242277979851e+01,4.817475842311978340e+01,4.948440649267286062e+01
4.058424266707152128e+01,4.485196659248322248e+01,3.843496600165963173e+01,4.828167423978447914e+01,4.720571601483970881e+01,3.961961691454052925e+01,4.796545149944722652e+01,4.521013131644576788e+01,5.072698204405605793e+01,5.051472736988216639e+01
4.599520107451826334e+01,3.962466752622276545e+01,4.008764038328081369e+01,3.995250461995601654e+01,3.780467884894460440e+01,3.970683859754353762e+01,4.866829083580523729e+01,3.750401122309267521e+01,5.216786913108080626e+01,4.370008880365639925e+01
3.906828049384057522e+01,4.470858940947800875e+01,4.400100613106042147e+01,3.755214622430503368e+01,3.919682614691555500e+01,4.006114144809544086e+01,4.034379789326339960e+01,4.049193471483886242e+01,4.845011437870562077e+01,4.042341796867549419e+01
4.922888596355915070e+01,4.186976320669054985e+01,4.827865450922399759e+01,3.831318173557519913e+01,4.846960313338786364e+01,4.663785617053508759e+01,3.739473330508917570e+01,4.722123253252357244e+01,4.928742669057101011e+01,4.868926637805998325e+01
4.812232991494238377e+01,4.084169425722211599e+01,4.838125273305922747e+01,3.652490915730595589e+01,3.903145371656864882e+01,4.454752358980476856e+01,3.837002264708280563e+01,4.371209666039794683e+01,4.118500530626624823e+01,4.413335728831589222e+01
4.012986874300986528e+01,3.844834618922322989e+01,4.109277623426169157e+01,4.623993647564202547e+01,4.900989886745810509e+01,4.274331622011959553e+01,4.612290545925498009e+01,3.874668902810662985e+01,3.786640940047800541e+01,4.456192097254097462e+01
3.858180159609764814e+01,3.952403625752776861e+01,4.104035838507115841e+01,4.026990689057856798e+01,3.933327585272490978e+01,5.133060948364436626e+01,3.685738200321793556e+01,5.037777547910809517e+01,3.784775311779230833e+01,4.396971583552658558e+01
3.862864137906581163e+01,4.846599850989878178e+01,4.262640389800071716e+01,3.866453798487782478e+01,3.969054024107754230e+01,5.074255199357867241e+01,3.932448473945260048e+01,3.847808111179620028e+01,4.352128583285957575e+01,4.442282006889581680e+01
4.471482352446764708e+01,4.180821120645850897e+01,5.137880979757755995e+01,3.722519769892096519e+01,4.007981791440397501e+01,4.981973797734826803e+01,4.727832074556499720e+01,4.205857351981103420e+01,4.717629601713269949e+01,5.227995705232024193e+01
4.277339582983404398e+01,3.768864121474325657e+01,4.351521353237330914e+01,3.746637613046914339e+01,4.791813019476830959e+01,3.977534292358905077e+01,4.949793086387217045e+01,4.353691287990659475e+01,4.772905706986784935e+01,4.665951659530401230e+01
